#time (s),x (m),y (m),theta (rad)
271.10,1.3800000000000048,2.509293199897471,3.141592653589779
271.20,1.3780000000000048,2.509293199897471,3.141592653589779
271.30,1.3760000000000048,2.509293199897471,3.141592653589779
271.40,1.3740000000000048,2.509293199897471,3.141592653589779
271.50,1.3720000000000048,2.509293199897471,3.141592653589779
271.60,1.3700000000000048,2.509293199897471,3.141592653589779
271.70,1.3680000000000048,2.509293199897471,3.141592653589779
271.80,1.3660000000000048,2.509293199897471,3.141592653589779
271.90,1.3640000000000048,2.509293199897471,3.141592653589779
272.00,1.3620000000000048,2.509293199897471,3.141592653589779
272.10,1.3600000000000048,2.509293199897471,3.141592653589779
272.20,1.3580000000000048,2.509293199897471,3.141592653589779
272.30,1.3560000000000048,2.509293199897471,3.141592653589779
272.40,1.3540000000000048,2.509293199897471,3.141592653589779
272.50,1.3520000000000048,2.509293199897471,3.141592653589779
272.60,1.3500000000000048,2.509293199897471,3.141592653589779
272.70,1.3480000000000047,2.509293199897471,3.141592653589779
272.80,1.3460000000000047,2.509293199897471,3.141592653589779
272.90,1.3440000000000047,2.509293199897471,3.141592653589779
273.00,1.3420000000000047,2.509293199897471,3.141592653589779
273.10,1.3400000000000047,2.509293199897471,3.141592653589779
273.20,1.3380000000000047,2.509293199897471,3.141592653589779
273.30,1.3360000000000047,2.509293199897471,3.141592653589779
273.40,1.3340000000000047,2.509293199897471,3.141592653589779
273.50,1.3320000000000047,2.509293199897471,3.141592653589779
273.60,1.3300000000000047,2.509293199897471,3.141592653589779
273.70,1.3280000000000047,2.509293199897471,3.141592653589779
273.80,1.3260000000000047,2.509293199897471,3.141592653589779
273.90,1.3240000000000047,2.509293199897471,3.141592653589779
274.00,1.3220000000000047,2.509293199897471,3.141592653589779
274.10,1.3200000000000047,2.509293199897471,3.141592653589779
274.20,1.3180000000000047,2.509293199897471,3.141592653589779
274.30,1.3160000000000047,2.509293199897471,3.141592653589779
274.40,1.3140000000000047,2.509293199897471,3.141592653589779
274.50,1.3120000000000047,2.509293199897471,3.141592653589779
274.60,1.3100000000000047,2.509293199897471,3.141592653589779
274.70,1.3080000000000047,2.509293199897471,3.141592653589779
274.80,1.3060000000000047,2.509293199897471,3.141592653589779
274.90,1.3040000000000047,2.509293199897471,3.141592653589779
275.00,1.3020000000000047,2.509293199897471,3.141592653589779
275.10,1.3000000000000047,2.509293199897471,3.141592653589779
275.20,1.2980000000000047,2.509293199897471,3.141592653589779
275.30,1.2960000000000047,2.509293199897471,3.141592653589779
275.40,1.2940000000000047,2.509293199897471,3.141592653589779
275.50,1.2920000000000047,2.509293199897471,3.141592653589779
275.60,1.2900000000000047,2.509293199897471,3.141592653589779
275.70,1.2880000000000047,2.509293199897471,3.141592653589779
275.80,1.2860000000000047,2.509293199897471,3.141592653589779
275.90,1.2840000000000047,2.509293199897471,3.141592653589779
276.00,1.2820000000000047,2.509293199897471,3.141592653589779
276.10,1.2800000000000047,2.509293199897471,3.141592653589779
276.20,1.2780000000000047,2.509293199897471,3.141592653589779
276.30,1.2760000000000047,2.509293199897471,3.141592653589779
276.40,1.2740000000000047,2.509293199897471,3.141592653589779
276.50,1.2720000000000047,2.509293199897471,3.141592653589779
276.60,1.2700000000000047,2.509293199897471,3.141592653589779
276.70,1.2680000000000047,2.509293199897471,3.141592653589779
276.80,1.2660000000000047,2.509293199897471,3.141592653589779
276.90,1.2640000000000047,2.509293199897471,3.141592653589779
277.00,1.2620000000000047,2.509293199897471,3.141592653589779
277.10,1.2600000000000047,2.509293199897471,3.141592653589779
277.20,1.2580000000000047,2.509293199897471,3.141592653589779
277.30,1.2560000000000047,2.509293199897471,3.141592653589779
277.40,1.2540000000000047,2.509293199897471,3.141592653589779
277.50,1.2520000000000047,2.509293199897471,3.141592653589779
277.60,1.2500000000000047,2.509293199897471,3.141592653589779
277.70,1.2480000000000047,2.509293199897471,3.141592653589779
277.80,1.2460000000000047,2.509293199897471,3.141592653589779
277.90,1.2440000000000047,2.509293199897471,3.141592653589779
278.00,1.2420000000000047,2.509293199897471,3.141592653589779
278.10,1.2400000000000047,2.509293199897471,3.141592653589779
278.20,1.2380000000000047,2.509293199897471,3.141592653589779
278.30,1.2360000000000047,2.509293199897471,3.141592653589779
278.40,1.2340000000000046,2.509293199897471,3.141592653589779
278.50,1.2320000000000046,2.509293199897471,3.141592653589779
278.60,1.2300000000000046,2.509293199897471,3.141592653589779
278.70,1.2280000000000046,2.509293199897471,3.141592653589779
278.80,1.2260000000000046,2.509293199897471,3.141592653589779
278.90,1.2240000000000046,2.509293199897471,3.141592653589779
279.00,1.2220000000000046,2.509293199897471,3.141592653589779
279.10,1.2200000000000046,2.509293199897471,3.141592653589779
279.20,1.2180000000000046,2.509293199897471,3.141592653589779
279.30,1.2160000000000046,2.509293199897471,3.141592653589779
279.40,1.2140000000000046,2.509293199897471,3.141592653589779
279.50,1.2120000000000046,2.509293199897471,3.141592653589779
279.60,1.2100000000000046,2.509293199897471,3.141592653589779
279.70,1.2080000000000046,2.509293199897471,3.141592653589779
279.80,1.2060000000000046,2.509293199897471,3.141592653589779
279.90,1.2040000000000046,2.509293199897471,3.141592653589779
280.00,1.2020000000000046,2.509293199897471,3.141592653589779
280.10,1.2000000000000046,2.509293199897471,3.141592653589779
280.20,1.1980000000000046,2.509293199897471,3.141592653589779
280.30,1.1960000000000046,2.509293199897471,3.141592653589779
280.40,1.1940000000000046,2.509293199897471,3.141592653589779
280.50,1.1920000000000046,2.509293199897471,3.141592653589779
280.60,1.1900000000000046,2.509293199897471,3.141592653589779
280.70,1.1880000000000046,2.509293199897471,3.141592653589779
280.80,1.1860000000000046,2.509293199897471,3.141592653589779
280.90,1.1840000000000046,2.509293199897471,3.141592653589779
281.00,1.1820000000000046,2.509293199897471,3.141592653589779
281.10,1.1800000000000046,2.509293199897471,3.141592653589779
281.20,1.1780000000000046,2.509293199897471,3.141592653589779
281.30,1.1760000000000046,2.509293199897471,3.141592653589779
281.40,1.1740000000000046,2.509293199897471,3.141592653589779
281.50,1.1720000000000046,2.509293199897471,3.141592653589779
281.60,1.1700000000000046,2.509293199897471,3.141592653589779
281.70,1.1680000000000046,2.509293199897471,3.141592653589779
281.80,1.1660000000000046,2.509293199897471,3.141592653589779
281.90,1.1640000000000046,2.509293199897471,3.141592653589779
282.00,1.1620000000000046,2.509293199897471,3.141592653589779
282.10,1.1600000000000046,2.509293199897471,3.141592653589779
282.20,1.1580000000000046,2.509293199897471,3.141592653589779
282.30,1.1560000000000046,2.509293199897471,3.141592653589779
282.40,1.1540000000000046,2.509293199897471,3.141592653589779
282.50,1.1520000000000046,2.509293199897471,3.141592653589779
282.60,1.1500000000000046,2.509293199897471,3.141592653589779
282.70,1.1480000000000046,2.509293199897471,3.141592653589779
282.80,1.1460000000000046,2.509293199897471,3.141592653589779
282.90,1.1440000000000046,2.509293199897471,3.141592653589779
283.00,1.1420000000000046,2.509293199897471,3.141592653589779
283.10,1.1400000000000046,2.509293199897471,3.141592653589779
283.20,1.1380000000000046,2.509293199897471,3.141592653589779
283.30,1.1360000000000046,2.509293199897471,3.141592653589779
283.40,1.1340000000000046,2.509293199897471,3.141592653589779
283.50,1.1320000000000046,2.509293199897471,3.141592653589779
283.60,1.1300000000000046,2.509293199897471,3.141592653589779
283.70,1.1280000000000046,2.509293199897471,3.141592653589779
283.80,1.1260000000000046,2.509293199897471,3.141592653589779
283.90,1.1240000000000046,2.509293199897471,3.141592653589779
284.00,1.1220000000000045,2.509293199897471,3.141592653589779
284.10,1.1200000000000045,2.509293199897471,3.141592653589779
284.20,1.1180000000000045,2.509293199897471,3.141592653589779
284.30,1.1160000000000045,2.509293199897471,3.141592653589779
284.40,1.1140000000000045,2.509293199897471,3.141592653589779
284.50,1.1120000000000045,2.509293199897471,3.141592653589779
284.60,1.1100000000000045,2.509293199897471,3.141592653589779
284.70,1.1080000000000045,2.509293199897471,3.141592653589779
284.80,1.1060000000000045,2.509293199897471,3.141592653589779
284.90,1.1040000000000045,2.509293199897471,3.141592653589779
285.00,1.1020000000000045,2.509293199897471,3.141592653589779
285.10,1.1000000000000045,2.509293199897471,3.141592653589779
285.20,1.0980000000000045,2.509293199897471,3.141592653589779
285.30,1.0960000000000045,2.509293199897471,3.141592653589779
285.40,1.0940000000000045,2.509293199897471,3.141592653589779
285.50,1.0920000000000045,2.509293199897471,3.141592653589779
285.60,1.0900000000000045,2.509293199897471,3.141592653589779
285.70,1.0880000000000045,2.509293199897471,3.141592653589779
285.80,1.0860000000000045,2.509293199897471,3.141592653589779
285.90,1.0840000000000045,2.509293199897471,3.141592653589779
286.00,1.0820000000000045,2.509293199897471,3.141592653589779
286.10,1.0800000000000045,2.509293199897471,3.141592653589779
286.20,1.0780000000000045,2.509293199897471,3.141592653589779
286.30,1.0760000000000045,2.509293199897471,3.141592653589779
286.40,1.0740000000000045,2.509293199897471,3.141592653589779
286.50,1.0720000000000045,2.509293199897471,3.141592653589779
286.60,1.0700000000000045,2.509293199897471,3.141592653589779
286.70,1.0680000000000045,2.509293199897471,3.141592653589779
286.80,1.0660000000000045,2.509293199897471,3.141592653589779
286.90,1.0640000000000045,2.509293199897471,3.141592653589779
287.00,1.0620000000000045,2.509293199897471,3.141592653589779
287.10,1.0600000000000045,2.509293199897471,3.141592653589779
287.20,1.0580000000000045,2.509293199897471,3.141592653589779
287.30,1.0560000000000045,2.509293199897471,3.141592653589779
287.40,1.0540000000000045,2.509293199897471,3.141592653589779
287.50,1.0520000000000045,2.509293199897471,3.141592653589779
287.60,1.0500000000000045,2.509293199897471,3.141592653589779
287.70,1.0480000000000045,2.509293199897471,3.141592653589779
287.80,1.0460000000000045,2.509293199897471,3.141592653589779
287.90,1.0440000000000045,2.509293199897471,3.141592653589779
288.00,1.0420000000000045,2.509293199897471,3.141592653589779
288.10,1.0400000000000045,2.509293199897471,3.141592653589779
288.20,1.0380000000000045,2.509293199897471,3.141592653589779
288.30,1.0360000000000045,2.509293199897471,3.141592653589779
288.40,1.0340000000000045,2.509293199897471,3.141592653589779
288.50,1.0320000000000045,2.509293199897471,3.141592653589779
288.60,1.0300000000000045,2.509293199897471,3.141592653589779
288.70,1.0280000000000045,2.509293199897471,3.141592653589779
288.80,1.0260000000000045,2.509293199897471,3.141592653589779
288.90,1.0240000000000045,2.509293199897471,3.141592653589779
289.00,1.0220000000000045,2.509293199897471,3.141592653589779
289.10,1.0200000000000045,2.509293199897471,3.141592653589779
289.20,1.0180000000000045,2.509293199897471,3.141592653589779
289.30,1.0160000000000045,2.509293199897471,3.141592653589779
289.40,1.0140000000000045,2.509293199897471,3.141592653589779
289.50,1.0120000000000045,2.509293199897471,3.141592653589779
289.60,1.0100000000000044,2.509293199897471,3.141592653589779
289.70,1.0080000000000044,2.509293199897471,3.141592653589779
289.80,1.0060000000000044,2.509293199897471,3.141592653589779
289.90,1.0040000000000044,2.509293199897471,3.141592653589779
290.00,1.0020000000000044,2.509293199897471,3.141592653589779
290.10,1.0000000000000044,2.509293199897471,3.141592653589779
290.20,0.9980000000000044,2.509293199897471,3.141592653589779
290.30,0.9960000000000044,2.509293199897471,3.141592653589779
290.40,0.9940000000000044,2.509293199897471,3.141592653589779
290.50,0.9920000000000044,2.509293199897471,3.141592653589779
290.60,0.9900000000000044,2.509293199897471,3.141592653589779
290.70,0.9880000000000044,2.509293199897471,3.141592653589779
290.80,0.9860000000000044,2.509293199897471,3.141592653589779
290.90,0.9840000000000044,2.509293199897471,3.141592653589779
291.00,0.9820000000000044,2.509293199897471,3.141592653589779
291.10,0.9800000000000044,2.509293199897471,3.141592653589779
291.20,0.9780000000000044,2.509293199897471,3.141592653589779
291.30,0.9760000000000044,2.509293199897471,3.141592653589779
291.40,0.9740000000000044,2.509293199897471,3.141592653589779
291.50,0.9720000000000044,2.509293199897471,3.141592653589779
291.60,0.9700000000000044,2.509293199897471,3.141592653589779
291.70,0.9680000000000044,2.509293199897471,3.141592653589779
291.80,0.9660000000000044,2.509293199897471,3.141592653589779
291.90,0.9640000000000044,2.509293199897471,3.141592653589779
292.00,0.9620000000000044,2.509293199897471,3.141592653589779
292.10,0.9600000000000044,2.509293199897471,3.141592653589779
292.20,0.9580000000000044,2.509293199897471,3.141592653589779
292.30,0.9560000000000044,2.509293199897471,3.141592653589779
292.40,0.9540000000000044,2.509293199897471,3.141592653589779
292.50,0.9520000000000044,2.509293199897471,3.141592653589779
292.60,0.9500000000000044,2.509293199897471,3.141592653589779
292.70,0.9480000000000044,2.509293199897471,3.141592653589779
292.80,0.9460000000000044,2.509293199897471,3.141592653589779
292.90,0.9440000000000044,2.509293199897471,3.141592653589779
293.00,0.9420000000000044,2.509293199897471,3.141592653589779
293.10,0.9400000000000044,2.509293199897471,3.141592653589779
293.20,0.9380000000000044,2.509293199897471,3.141592653589779
293.30,0.9360000000000044,2.509293199897471,3.141592653589779
293.40,0.9340000000000044,2.509293199897471,3.141592653589779
293.50,0.9320000000000044,2.509293199897471,3.141592653589779
293.60,0.9300000000000044,2.509293199897471,3.141592653589779
293.70,0.9280000000000044,2.509293199897471,3.141592653589779
293.80,0.9260000000000044,2.509293199897471,3.141592653589779
293.90,0.9240000000000044,2.509293199897471,3.141592653589779
294.00,0.9220000000000044,2.509293199897471,3.141592653589779
294.10,0.9200000000000044,2.509293199897471,3.141592653589779
294.20,0.9180000000000044,2.509293199897471,3.141592653589779
294.30,0.9160000000000044,2.509293199897471,3.141592653589779
294.40,0.9140000000000044,2.509293199897471,3.141592653589779
294.50,0.9120000000000044,2.509293199897471,3.141592653589779
294.60,0.9100000000000044,2.509293199897471,3.141592653589779
294.70,0.9080000000000044,2.509293199897471,3.141592653589779
294.80,0.9060000000000044,2.509293199897471,3.141592653589779
294.90,0.9040000000000044,2.509293199897471,3.141592653589779
295.00,0.9020000000000044,2.509293199897471,3.141592653589779
295.10,0.9000000000000044,2.509293199897471,3.141592653589779
295.20,0.8980000000000044,2.509293199897471,3.141592653589779
295.30,0.8960000000000043,2.509293199897471,3.141592653589779
295.40,0.8940000000000043,2.509293199897471,3.141592653589779
295.50,0.8920000000000043,2.509293199897471,3.141592653589779
295.60,0.8900000000000043,2.509293199897471,3.141592653589779
295.70,0.8880000000000043,2.509293199897471,3.141592653589779
295.80,0.8860000000000043,2.509293199897471,3.141592653589779
295.90,0.8840000000000043,2.509293199897471,3.141592653589779
296.00,0.8820000000000043,2.509293199897471,3.141592653589779
296.10,0.8800000000000043,2.509293199897471,3.141592653589779
296.20,0.8780000000000043,2.509293199897471,3.141592653589779
296.30,0.8760000000000043,2.509293199897471,3.141592653589779
296.40,0.8740000000000043,2.509293199897471,3.141592653589779
296.50,0.8720000000000043,2.509293199897471,3.141592653589779
296.60,0.8700000000000043,2.509293199897471,3.141592653589779
296.70,0.8680000000000043,2.509293199897471,3.141592653589779
296.80,0.8660000000000043,2.509293199897471,3.141592653589779
296.90,0.8640000000000043,2.509293199897471,3.141592653589779
297.00,0.8620000000000043,2.509293199897471,3.141592653589779
297.10,0.8600000000000043,2.509293199897471,3.141592653589779
297.20,0.8580000000000043,2.509293199897471,3.141592653589779
297.30,0.8560000000000043,2.509293199897471,3.141592653589779
297.40,0.8540000000000043,2.509293199897471,3.141592653589779
297.50,0.8520000000000043,2.509293199897471,3.141592653589779
297.60,0.8500000000000043,2.509293199897471,3.141592653589779
297.70,0.8480000000000043,2.509293199897471,3.141592653589779
297.80,0.8460000000000043,2.509293199897471,3.141592653589779
297.90,0.8440000000000043,2.509293199897471,3.141592653589779
298.00,0.8420000000000043,2.509293199897471,3.141592653589779
298.10,0.8400000000000043,2.509293199897471,3.141592653589779
298.20,0.8380000000000043,2.509293199897471,3.141592653589779
298.30,0.8360000000000043,2.509293199897471,3.141592653589779
298.40,0.8340000000000043,2.509293199897471,3.141592653589779
298.50,0.8320000000000043,2.509293199897471,3.141592653589779
298.60,0.8300000000000043,2.509293199897471,3.141592653589779
298.70,0.8280000000000043,2.509293199897471,3.141592653589779
298.80,0.8260000000000043,2.509293199897471,3.141592653589779
298.90,0.8240000000000043,2.509293199897471,3.141592653589779
299.00,0.8220000000000043,2.509293199897471,3.141592653589779
299.10,0.8200000000000043,2.509293199897471,3.141592653589779
299.20,0.8180000000000043,2.509293199897471,3.141592653589779
299.30,0.8160000000000043,2.509293199897471,3.141592653589779
299.40,0.8140000000000043,2.509293199897471,3.141592653589779
299.50,0.8120000000000043,2.509293199897471,3.141592653589779
299.60,0.8100000000000043,2.509293199897471,3.141592653589779
299.70,0.8080000000000043,2.509293199897471,3.141592653589779
299.80,0.8060000000000043,2.509293199897471,3.141592653589779
299.90,0.8040000000000043,2.509293199897471,3.141592653589779
300.00,0.8020000000000043,2.509293199897471,3.141592653589779
300.10,0.8000000000000043,2.509293199897471,3.141592653589779
300.20,0.7980000000000043,2.509293199897471,3.141592653589779
300.30,0.7960000000000043,2.509293199897471,3.141592653589779
300.40,0.7940000000000043,2.509293199897471,3.141592653589779
300.50,0.7920000000000043,2.509293199897471,3.141592653589779
300.60,0.7900000000000043,2.509293199897471,3.141592653589779
300.70,0.7880000000000043,2.509293199897471,3.141592653589779
300.80,0.7860000000000043,2.509293199897471,3.141592653589779
300.90,0.7840000000000042,2.509293199897471,3.141592653589779
301.00,0.7820000000000042,2.509293199897471,3.141592653589779
301.10,0.7800000000000042,2.509293199897471,3.141592653589779
301.20,0.7780000000000042,2.509293199897471,3.141592653589779
301.30,0.7760000000000042,2.509293199897471,3.141592653589779
301.40,0.7740000000000042,2.509293199897471,3.141592653589779
301.50,0.7720000000000042,2.509293199897471,3.141592653589779
301.60,0.7700000000000042,2.509293199897471,3.141592653589779
301.70,0.7680000000000042,2.509293199897471,3.141592653589779
301.80,0.7660000000000042,2.509293199897471,3.141592653589779
301.90,0.7640000000000042,2.509293199897471,3.141592653589779
302.00,0.7620000000000042,2.509293199897471,3.141592653589779
302.10,0.7600000000000042,2.509293199897471,3.141592653589779
302.20,0.7580000000000042,2.509293199897471,3.141592653589779
302.30,0.7560000000000042,2.509293199897471,3.141592653589779
302.40,0.7540000000000042,2.509293199897471,3.141592653589779
302.50,0.7520000000000042,2.509293199897471,3.141592653589779
302.60,0.7500000000000042,2.509293199897471,3.141592653589779
302.70,0.7480000000000042,2.509293199897471,3.141592653589779
302.80,0.7460000000000042,2.509293199897471,3.141592653589779
302.90,0.7440000000000042,2.509293199897471,3.141592653589779
303.00,0.7420000000000042,2.509293199897471,3.141592653589779
303.10,0.7400000000000042,2.509293199897471,3.141592653589779
303.20,0.7380000000000042,2.509293199897471,3.141592653589779
303.30,0.7360000000000042,2.509293199897471,3.141592653589779
303.40,0.7340000000000042,2.509293199897471,3.141592653589779
303.50,0.7320000000000042,2.509293199897471,3.141592653589779
303.60,0.7300000000000042,2.509293199897471,3.141592653589779
303.70,0.7280000000000042,2.509293199897471,3.141592653589779
303.80,0.7260000000000042,2.509293199897471,3.141592653589779
303.90,0.7240000000000042,2.509293199897471,3.141592653589779
304.00,0.7220000000000042,2.509293199897471,3.141592653589779
304.10,0.7200000000000042,2.509293199897471,3.141592653589779
304.20,0.7180000000000042,2.509293199897471,3.141592653589779
304.30,0.7160000000000042,2.509293199897471,3.141592653589779
304.40,0.7140000000000042,2.509293199897471,3.141592653589779
304.50,0.7120000000000042,2.509293199897471,3.141592653589779
304.60,0.7100000000000042,2.509293199897471,3.141592653589779
304.70,0.7080000000000042,2.509293199897471,3.141592653589779
304.80,0.7060000000000042,2.509293199897471,3.141592653589779
304.90,0.7040000000000042,2.509293199897471,3.141592653589779
305.00,0.7020000000000042,2.509293199897471,3.141592653589779
305.10,0.7000000000000042,2.509293199897471,3.141592653589779
305.20,0.6980000000000042,2.509293199897471,3.141592653589779
305.30,0.6960000000000042,2.509293199897471,3.141592653589779
305.40,0.6940000000000042,2.509293199897471,3.141592653589779
305.50,0.6920000000000042,2.509293199897471,3.141592653589779
305.60,0.6900000000000042,2.509293199897471,3.141592653589779
305.70,0.6880000000000042,2.509293199897471,3.141592653589779
305.80,0.6860000000000042,2.509293199897471,3.141592653589779
305.90,0.6840000000000042,2.509293199897471,3.141592653589779
306.00,0.6820000000000042,2.509293199897471,3.141592653589779
306.10,0.6800000000000042,2.509293199897471,3.141592653589779
306.20,0.6780000000000042,2.509293199897471,3.141592653589779
306.30,0.6760000000000042,2.509293199897471,3.141592653589779
306.40,0.6740000000000042,2.509293199897471,3.141592653589779
306.50,0.6720000000000041,2.509293199897471,3.141592653589779
306.60,0.6700000000000041,2.509293199897471,3.141592653589779
306.70,0.6680000000000041,2.509293199897471,3.141592653589779
306.80,0.6660000000000041,2.509293199897471,3.141592653589779
306.90,0.6640000000000041,2.509293199897471,3.141592653589779
307.00,0.6620000000000041,2.509293199897471,3.141592653589779
307.10,0.6600000000000041,2.509293199897471,3.141592653589779
307.20,0.6580000000000041,2.509293199897471,3.141592653589779
307.30,0.6560000000000041,2.509293199897471,3.141592653589779
307.40,0.6540000000000041,2.509293199897471,3.141592653589779
307.50,0.6520000000000041,2.509293199897471,3.141592653589779
307.60,0.6500000000000041,2.509293199897471,3.141592653589779
307.70,0.6480000000000041,2.509293199897471,3.141592653589779
307.80,0.6460000000000041,2.509293199897471,3.141592653589779
307.90,0.6440000000000041,2.509293199897471,3.141592653589779
308.00,0.6420000000000041,2.509293199897471,3.141592653589779
308.10,0.6400000000000041,2.509293199897471,3.141592653589779
308.20,0.6380000000000041,2.509293199897471,3.141592653589779
308.30,0.6360000000000041,2.509293199897471,3.141592653589779
308.40,0.6340000000000041,2.509293199897471,3.141592653589779
308.50,0.6320000000000041,2.509293199897471,3.141592653589779
308.60,0.6300000000000041,2.509293199897471,3.141592653589779
308.70,0.6280000000000041,2.509293199897471,3.141592653589779
308.80,0.6260000000000041,2.509293199897471,3.141592653589779
308.90,0.6240000000000041,2.509293199897471,3.141592653589779
309.00,0.6220000000000041,2.509293199897471,3.141592653589779
309.10,0.6200000000000041,2.509293199897471,3.141592653589779
309.20,0.6180000000000041,2.509293199897471,3.141592653589779
309.30,0.6160000000000041,2.509293199897471,3.141592653589779
309.40,0.6140000000000041,2.509293199897471,3.141592653589779
309.50,0.6120000000000041,2.509293199897471,3.141592653589779
309.60,0.6100000000000041,2.509293199897471,3.141592653589779
309.70,0.6080000000000041,2.509293199897471,3.141592653589779
309.80,0.6060000000000041,2.509293199897471,3.141592653589779
309.90,0.6040000000000041,2.509293199897471,3.141592653589779
310.00,0.6020000000000041,2.509293199897471,3.141592653589779
310.10,0.6000000000000041,2.509293199897471,3.141592653589779
310.20,0.5980000000000041,2.509293199897471,3.141592653589779
310.30,0.5960000000000041,2.509293199897471,3.141592653589779
310.40,0.5940000000000041,2.509293199897471,3.141592653589779
310.50,0.5920000000000041,2.509293199897471,3.141592653589779
310.60,0.5900000000000041,2.509293199897471,3.141592653589779
310.70,0.5880000000000041,2.509293199897471,3.141592653589779
310.80,0.5860000000000041,2.509293199897471,3.141592653589779
310.90,0.5840000000000041,2.509293199897471,3.141592653589779
311.00,0.5820000000000041,2.509293199897471,3.141592653589779
311.10,0.5800000000000041,2.509293199897471,3.141592653589779
311.20,0.5780000000000041,2.509293199897471,3.141592653589779
311.30,0.5760000000000041,2.509293199897471,3.141592653589779
311.40,0.5740000000000041,2.509293199897471,3.141592653589779
311.50,0.5720000000000041,2.509293199897471,3.141592653589779
311.60,0.5700000000000041,2.509293199897471,3.141592653589779
311.70,0.5680000000000041,2.509293199897471,3.141592653589779
311.80,0.566000000000004,2.509293199897471,3.141592653589779
311.90,0.564000000000004,2.509293199897471,3.141592653589779
312.00,0.562000000000004,2.509293199897471,3.141592653589779
312.10,0.560000000000004,2.509293199897471,3.141592653589779
312.20,0.558000000000004,2.509293199897471,3.141592653589779
312.30,0.556000000000004,2.509293199897471,3.141592653589779
312.40,0.554000000000004,2.509293199897471,3.141592653589779
312.50,0.552000000000004,2.509293199897471,3.141592653589779
312.60,0.550000000000004,2.509293199897471,3.141592653589779
312.70,0.548000000000004,2.509293199897471,3.141592653589779
312.80,0.546000000000004,2.509293199897471,3.141592653589779
312.90,0.544000000000004,2.509293199897471,3.141592653589779
313.00,0.542000000000004,2.509293199897471,3.141592653589779
313.10,0.540000000000004,2.509293199897471,3.141592653589779
313.20,0.538000000000004,2.509293199897471,3.141592653589779
313.30,0.536000000000004,2.509293199897471,3.141592653589779
313.40,0.534000000000004,2.509293199897471,3.141592653589779
313.50,0.532000000000004,2.509293199897471,3.141592653589779
313.60,0.530000000000004,2.509293199897471,3.141592653589779
313.70,0.528000000000004,2.509293199897471,3.141592653589779
313.80,0.526000000000004,2.509293199897471,3.141592653589779
313.90,0.524000000000004,2.509293199897471,3.141592653589779
314.00,0.522000000000004,2.509293199897471,3.141592653589779
314.10,0.520000000000004,2.509293199897471,3.141592653589779
314.20,0.518000000000004,2.509293199897471,3.141592653589779
314.30,0.516000000000004,2.509293199897471,3.141592653589779
314.40,0.514000000000004,2.509293199897471,3.141592653589779
314.50,0.512000000000004,2.509293199897471,3.141592653589779
314.60,0.510000000000004,2.509293199897471,3.141592653589779
314.70,0.508000000000004,2.509293199897471,3.141592653589779
314.80,0.506000000000004,2.509293199897471,3.141592653589779
314.90,0.504000000000004,2.509293199897471,3.141592653589779
315.00,0.502000000000004,2.509293199897471,3.141592653589779
315.10,0.500000000000004,2.509293199897471,3.141592653589779
315.20,0.498000000000004,2.509293199897471,3.141592653589779
315.30,0.496000000000004,2.509293199897471,3.141592653589779
315.40,0.494000000000004,2.509293199897471,3.141592653589779
315.50,0.492000000000004,2.509293199897471,3.141592653589779
315.60,0.490000000000004,2.509293199897471,3.141592653589779
315.70,0.488000000000004,2.509293199897471,3.141592653589779
315.80,0.486000000000004,2.509293199897471,3.141592653589779
315.90,0.484000000000004,2.509293199897471,3.141592653589779
316.00,0.482000000000004,2.509293199897471,3.141592653589779
316.10,0.480000000000004,2.509293199897471,3.141592653589779
316.20,0.478000000000004,2.509293199897471,3.141592653589779
316.30,0.476000000000004,2.509293199897471,3.141592653589779
316.40,0.474000000000004,2.509293199897471,3.141592653589779
316.50,0.47200000000000397,2.509293199897471,3.141592653589779
316.60,0.47000000000000397,2.509293199897471,3.141592653589779
316.70,0.46800000000000397,2.509293199897471,3.141592653589779
316.80,0.46600000000000397,2.509293199897471,3.141592653589779
316.90,0.46400000000000396,2.509293199897471,3.141592653589779
317.00,0.46200000000000396,2.509293199897471,3.141592653589779
317.10,0.46000000000000396,2.509293199897471,3.141592653589779
317.20,0.45800000000000396,2.509293199897471,3.141592653589779
317.30,0.45600000000000396,2.509293199897471,3.141592653589779
317.40,0.45400000000000396,2.509293199897471,3.141592653589779
317.50,0.45200000000000395,2.509293199897471,3.141592653589779
317.60,0.45000000000000395,2.509293199897471,3.141592653589779
317.70,0.44800000000000395,2.509293199897471,3.141592653589779
317.80,0.44600000000000395,2.509293199897471,3.141592653589779
317.90,0.44400000000000395,2.509293199897471,3.141592653589779
318.00,0.44200000000000395,2.509293199897471,3.141592653589779
318.10,0.44000000000000394,2.509293199897471,3.141592653589779
318.20,0.43800000000000394,2.509293199897471,3.141592653589779
318.30,0.43600000000000394,2.509293199897471,3.141592653589779
318.40,0.43400000000000394,2.509293199897471,3.141592653589779
318.50,0.43200000000000394,2.509293199897471,3.141592653589779
318.60,0.43000000000000393,2.509293199897471,3.141592653589779
318.70,0.42800000000000393,2.509293199897471,3.141592653589779
318.80,0.42600000000000393,2.509293199897471,3.141592653589779
318.90,0.42400000000000393,2.509293199897471,3.141592653589779
319.00,0.4220000000000039,2.509293199897471,3.141592653589779
319.10,0.4200000000000039,2.509293199897471,3.141592653589779
319.20,0.4180000000000039,2.509293199897471,3.141592653589779
319.30,0.4160000000000039,2.509293199897471,3.141592653589779
